time_idx,grid_x,grid_y,y_true,y_pred
84,5,0,8.0,4.078243255615234
84,5,1,29.0,18.295024871826172
84,5,2,11.0,12.104833602905273
84,5,3,70.0,101.27914428710938
84,5,4,213.0,212.4167938232422
84,5,5,63.0,59.304466247558594
84,5,6,64.0,51.5663948059082
84,5,7,5.0,9.7218656539917
84,6,0,0.0,0.12005685269832611
84,6,1,23.0,8.580042839050293
84,6,2,8.0,3.0339009761810303
84,6,3,49.0,46.332679748535156
84,6,4,44.0,54.66328430175781
84,6,5,10.0,15.354763984680176
84,6,6,6.0,14.523722648620605
84,6,7,15.0,10.478387832641602
84,7,0,5.0,3.263345956802368
84,7,1,6.0,2.7216784954071045
84,7,2,0.0,0.10498981177806854
84,7,3,0.0,0.10498981177806854
84,7,4,2.0,1.7128700017929077
84,7,5,0.0,0.10498981177806854
84,7,6,0.0,0.10498981177806854
84,7,7,0.0,0.10498981177806854
85,0,0,0.0,0.10498981177806854
85,0,1,0.0,0.10498981177806854
85,0,2,0.0,0.10498981177806854
85,0,3,0.0,0.3663122355937958
85,0,4,131.0,102.26873779296875
85,0,5,153.0,191.16754150390625
85,0,6,45.0,35.6298828125
85,0,7,0.0,0.10498981177806854
85,1,0,0.0,0.10498981177806854
85,1,1,0.0,0.10498981177806854
85,1,2,0.0,0.10498981177806854
85,1,3,0.0,0.10498981177806854
85,1,4,351.0,336.82696533203125
85,1,5,110.0,169.03326416015625
85,1,6,19.0,17.58502197265625
85,1,7,0.0,0.10498981177806854
85,2,0,0.0,0.10498981177806854
85,2,1,0.0,0.10498981177806854
85,2,2,0.0,0.10498981177806854
85,2,3,368.0,347.1978759765625
85,2,4,214.0,285.87158203125
85,2,5,110.0,125.18595886230469
85,2,6,61.0,59.38149642944336
85,2,7,2.0,3.336491107940674
85,3,0,0.0,0.10498981177806854
85,3,1,0.0,0.10498981177806854
85,3,2,0.0,0.10498981177806854
85,3,3,621.0,537.7001342773438
85,3,4,260.0,275.75103759765625
85,3,5,141.0,196.04107666015625
85,3,6,73.0,72.14138793945312
85,3,7,39.0,25.686817169189453
85,4,0,0.0,0.10498981177806854
85,4,1,0.0,0.10498981177806854
85,4,2,0.0,0.10498981177806854
85,4,3,264.0,221.79319763183594
85,4,4,357.0,355.488525390625
85,4,5,63.0,64.23125457763672
85,4,6,154.0,182.38247680664062
85,4,7,35.0,44.63991928100586
85,5,0,8.0,5.762658596038818
85,5,1,24.0,23.414777755737305
85,5,2,16.0,15.514142990112305
85,5,3,84.0,102.34257507324219
85,5,4,240.0,236.56243896484375
85,5,5,64.0,73.03742218017578
85,5,6,63.0,65.51898956298828
85,5,7,9.0,8.943342208862305
85,6,0,0.0,0.12005685269832611
85,6,1,12.0,14.378914833068848
85,6,2,5.0,5.117972373962402
85,6,3,62.0,51.317935943603516
85,6,4,42.0,59.02825164794922
85,6,5,9.0,15.421073913574219
85,6,6,9.0,13.857979774475098
85,6,7,7.0,12.565210342407227
85,7,0,7.0,7.87985897064209
85,7,1,10.0,2.8546063899993896
85,7,2,0.0,0.10498981177806854
85,7,3,0.0,0.10498981177806854
85,7,4,3.0,1.7869948148727417
85,7,5,0.0,0.10498981177806854
85,7,6,0.0,0.10498981177806854
85,7,7,0.0,0.10498981177806854
86,0,0,0.0,0.10498981177806854
86,0,1,0.0,0.10498981177806854
86,0,2,0.0,0.10498981177806854
86,0,3,0.0,0.6973919868469238
86,0,4,133.0,140.90223693847656
86,0,5,180.0,211.35342407226562
86,0,6,47.0,45.546871185302734
86,0,7,0.0,0.10498981177806854
86,1,0,0.0,0.10498981177806854
86,1,1,0.0,0.10498981177806854
86,1,2,0.0,0.10498981177806854
86,1,3,0.0,0.10498981177806854
86,1,4,375.0,385.845703125
86,1,5,162.0,185.6667938232422
86,1,6,21.0,21.14904022216797
86,1,7,0.0,0.10498981177806854
86,2,0,0.0,0.10498981177806854
86,2,1,0.0,0.10498981177806854
86,2,2,0.0,0.10498981177806854
86,2,3,352.0,382.0199890136719
86,2,4,200.0,276.29718017578125
86,2,5,111.0,111.20167541503906
86,2,6,76.0,74.2992172241211
86,2,7,3.0,3.01058292388916
86,3,0,0.0,0.10498981177806854
86,3,1,0.0,0.10498981177806854
86,3,2,0.0,0.10498981177806854
86,3,3,644.0,578.28857421875
86,3,4,285.0,302.4287109375
86,3,5,150.0,169.5831298828125
86,3,6,56.0,72.70562744140625
86,3,7,29.0,31.485843658447266
86,4,0,0.0,0.10498981177806854
86,4,1,0.0,0.10498981177806854
86,4,2,0.0,0.10498981177806854
86,4,3,268.0,253.89378356933594
86,4,4,332.0,400.84100341796875
86,4,5,88.0,77.22325897216797
86,4,6,168.0,193.3779754638672
86,4,7,51.0,44.08098220825195
86,5,0,10.0,6.029690265655518
86,5,1,28.0,22.327320098876953
86,5,2,15.0,14.448110580444336
86,5,3,78.0,103.75497436523438
86,5,4,237.0,267.39569091796875
86,5,5,76.0,76.40021514892578
86,5,6,80.0,76.13262939453125
86,5,7,8.0,10.577495574951172
86,6,0,0.0,0.12005685269832611
86,6,1,13.0,10.317380905151367
86,6,2,13.0,3.8556928634643555
86,6,3,55.0,59.4355354309082
86,6,4,54.0,68.9622802734375
86,6,5,11.0,15.920694351196289
86,6,6,15.0,14.391398429870605
86,6,7,12.0,11.038426399230957
86,7,0,11.0,7.527527809143066
86,7,1,6.0,4.567827224731445
86,7,2,0.0,0.10498981177806854
86,7,3,0.0,0.10498981177806854
86,7,4,4.0,1.256964921951294
86,7,5,0.0,0.10498981177806854
86,7,6,0.0,0.10498981177806854
86,7,7,0.0,0.10498981177806854
87,0,0,0.0,0.10498981177806854
87,0,1,0.0,0.10498981177806854
87,0,2,0.0,0.10498981177806854
87,0,3,0.0,0.615034818649292
87,0,4,123.0,149.94549560546875
87,0,5,176.0,254.05401611328125
87,0,6,50.0,58.253841400146484
87,0,7,0.0,0.10498981177806854
87,1,0,0.0,0.10498981177806854
87,1,1,0.0,0.10498981177806854
87,1,2,0.0,0.10498981177806854
87,1,3,0.0,0.10498981177806854
87,1,4,390.0,401.62261962890625
87,1,5,151.0,227.52769470214844
87,1,6,24.0,26.405935287475586
87,1,7,0.0,0.10498981177806854
87,2,0,0.0,0.10498981177806854
87,2,1,0.0,0.10498981177806854
87,2,2,0.0,0.10498981177806854
87,2,3,361.0,354.1018981933594
87,2,4,201.0,280.92535400390625
87,2,5,175.0,110.46827697753906
87,2,6,69.0,67.30723571777344
87,2,7,6.0,4.285710334777832
87,3,0,0.0,0.10498981177806854
87,3,1,0.0,0.10498981177806854
87,3,2,0.0,0.15168513357639313
87,3,3,629.0,596.5548706054688
87,3,4,272.0,316.32489013671875
87,3,5,179.0,166.9445343017578
87,3,6,77.0,64.21411895751953
87,3,7,34.0,31.58880043029785
87,4,0,0.0,0.10498981177806854
87,4,1,0.0,0.10498981177806854
87,4,2,0.0,0.10498981177806854
87,4,3,275.0,241.49591064453125
87,4,4,375.0,400.7781677246094
87,4,5,72.0,96.5439453125
87,4,6,174.0,197.07302856445312
87,4,7,42.0,57.75580596923828
87,5,0,7.0,4.926809787750244
87,5,1,30.0,22.111982345581055
87,5,2,9.0,13.609064102172852
87,5,3,88.0,102.96758270263672
87,5,4,200.0,288.06866455078125
87,5,5,80.0,78.82086181640625
87,5,6,66.0,80.33576202392578
87,5,7,15.0,11.74662971496582
87,6,0,0.0,0.12918135523796082
87,6,1,15.0,9.787285804748535
87,6,2,5.0,4.808218479156494
87,6,3,54.0,68.76211547851562
87,6,4,50.0,82.95146179199219
87,6,5,18.0,15.544933319091797
87,6,6,9.0,16.8444881439209
87,6,7,12.0,12.968310356140137
87,7,0,8.0,6.599205017089844
87,7,1,3.0,4.826041221618652
87,7,2,0.0,0.10498981177806854
87,7,3,0.0,0.10498981177806854
87,7,4,1.0,2.8990025520324707
87,7,5,0.0,0.10498981177806854
87,7,6,0.0,0.10498981177806854
87,7,7,0.0,0.10498981177806854
88,0,0,0.0,0.10498981177806854
88,0,1,0.0,0.10498981177806854
88,0,2,0.0,0.10498981177806854
88,0,3,0.0,1.1216659545898438
88,0,4,126.0,137.72787475585938
88,0,5,161.0,246.54095458984375
88,0,6,51.0,61.04949188232422
88,0,7,0.0,0.10498981177806854
88,1,0,0.0,0.10498981177806854
88,1,1,0.0,0.10498981177806854
88,1,2,0.0,0.10498981177806854
88,1,3,0.0,0.10498981177806854
88,1,4,365.0,401.4803161621094
88,1,5,139.0,218.7760009765625
88,1,6,19.0,26.171669006347656
88,1,7,0.0,0.10498981177806854
88,2,0,0.0,0.10498981177806854
88,2,1,0.0,0.10498981177806854
88,2,2,0.0,0.10498981177806854
88,2,3,427.0,365.3560791015625
88,2,4,229.0,269.9696960449219
88,2,5,110.0,136.60470581054688
88,2,6,52.0,76.10067749023438
88,2,7,4.0,4.156785011291504
88,3,0,0.0,0.10498981177806854
88,3,1,0.0,0.10498981177806854
88,3,2,0.0,0.683803379535675
88,3,3,673.0,614.3246459960938
88,3,4,315.0,324.50531005859375
88,3,5,144.0,183.99234008789062
88,3,6,68.0,51.74000930786133
88,3,7,40.0,30.52581024169922
88,4,0,0.0,0.10498981177806854
88,4,1,0.0,0.10498981177806854
88,4,2,0.0,0.10498981177806854
88,4,3,286.0,255.8697967529297
88,4,4,368.0,433.6918640136719
88,4,5,88.0,105.41586303710938
88,4,6,161.0,197.0926055908203
88,4,7,49.0,54.28070068359375
88,5,0,7.0,3.357151985168457
88,5,1,35.0,16.87155532836914
88,5,2,17.0,8.071922302246094
88,5,3,91.0,101.49168395996094
88,5,4,262.0,272.37774658203125
88,5,5,80.0,84.25288391113281
88,5,6,90.0,67.93110656738281
88,5,7,12.0,16.16573715209961
88,6,0,0.0,0.12005685269832611
88,6,1,16.0,9.325578689575195
88,6,2,5.0,5.408428192138672
88,6,3,61.0,66.9551010131836
88,6,4,64.0,72.55586242675781
88,6,5,13.0,16.17900848388672
88,6,6,16.0,14.846030235290527
88,6,7,5.0,11.398041725158691
88,7,0,12.0,3.1344621181488037
88,7,1,5.0,3.3957269191741943
88,7,2,0.0,0.10498981177806854
88,7,3,0.0,0.10498981177806854
88,7,4,3.0,1.8334025144577026
88,7,5,0.0,0.10498981177806854
88,7,6,0.0,0.10498981177806854
88,7,7,0.0,0.10498981177806854
89,0,0,0.0,0.10498981177806854
89,0,1,0.0,0.10498981177806854
89,0,2,0.0,0.10498981177806854
89,0,3,0.0,0.10498981177806854
89,0,4,135.0,138.4341583251953
89,0,5,193.0,195.9601287841797
89,0,6,47.0,49.10006332397461
89,0,7,0.0,0.10498981177806854
89,1,0,0.0,0.10498981177806854
89,1,1,0.0,0.10498981177806854
89,1,2,0.0,0.10498981177806854
89,1,3,0.0,0.10498981177806854
89,1,4,389.0,375.00714111328125
89,1,5,152.0,197.36134338378906
89,1,6,26.0,26.872474670410156
89,1,7,0.0,0.10498981177806854
89,2,0,0.0,0.10498981177806854
89,2,1,0.0,0.10498981177806854
89,2,2,0.0,0.10498981177806854
89,2,3,459.0,399.5650939941406
89,2,4,239.0,284.9447021484375
89,2,5,150.0,109.05206298828125
89,2,6,65.0,62.96826934814453
89,2,7,1.0,4.476006984710693
89,3,0,0.0,0.10498981177806854
89,3,1,0.0,0.10498981177806854
89,3,2,0.0,0.7505171895027161
89,3,3,697.0,680.5061645507812
89,3,4,331.0,360.3724365234375
89,3,5,137.0,168.38523864746094
89,3,6,55.0,62.008750915527344
89,3,7,27.0,31.813274383544922
89,4,0,0.0,0.10498981177806854
89,4,1,0.0,0.10498981177806854
89,4,2,0.0,0.10498981177806854
89,4,3,367.0,249.650634765625
89,4,4,410.0,450.21905517578125
89,4,5,73.0,116.82502746582031
89,4,6,155.0,182.4692840576172
89,4,7,38.0,53.30398941040039
89,5,0,11.0,3.0702946186065674
89,5,1,19.0,20.927173614501953
89,5,2,7.0,9.743849754333496
89,5,3,81.0,107.18687438964844
89,5,4,257.0,315.0
89,5,5,81.0,84.52677154541016
89,5,6,66.0,77.76676177978516
89,5,7,10.0,12.121419906616211
89,6,0,0.0,0.1585124135017395
89,6,1,17.0,11.60174560546875
89,6,2,11.0,3.1855735778808594
89,6,3,64.0,68.8499984741211
89,6,4,57.0,64.30511474609375
89,6,5,11.0,18.22076988220215
89,6,6,11.0,19.433080673217773
89,6,7,9.0,10.82001781463623
89,7,0,10.0,7.723701477050781
89,7,1,7.0,2.7699785232543945
89,7,2,0.0,0.10498981177806854
89,7,3,0.0,0.10498981177806854
89,7,4,9.0,2.0577034950256348
89,7,5,0.0,0.10498981177806854
89,7,6,0.0,0.10498981177806854
89,7,7,0.0,0.10498981177806854
90,0,0,0.0,0.10498981177806854
90,0,1,0.0,0.10498981177806854
90,0,2,0.0,0.10498981177806854
90,0,3,0.0,0.10498981177806854
90,0,4,122.0,149.3162841796875
90,0,5,154.0,206.0867462158203
90,0,6,49.0,45.59950256347656
90,0,7,0.0,0.10498981177806854
90,1,0,0.0,0.10498981177806854
90,1,1,0.0,0.10498981177806854
90,1,2,0.0,0.10498981177806854
90,1,3,0.0,0.10498981177806854
90,1,4,365.0,402.71624755859375
90,1,5,128.0,204.97023010253906
90,1,6,20.0,27.49626350402832
90,1,7,0.0,0.10498981177806854
90,2,0,0.0,0.10498981177806854
90,2,1,0.0,0.10498981177806854
90,2,2,0.0,0.10498981177806854
90,2,3,395.0,424.5167236328125
90,2,4,228.0,289.2915344238281
90,2,5,151.0,123.06501770019531
90,2,6,60.0,64.15679931640625
90,2,7,2.0,2.6031672954559326
90,3,0,0.0,0.10498981177806854
90,3,1,0.0,0.10498981177806854
90,3,2,0.0,0.10498981177806854
90,3,3,751.0,722.19482421875
90,3,4,331.0,385.61895751953125
90,3,5,152.0,157.74095153808594
90,3,6,69.0,48.46127700805664
90,3,7,34.0,24.48431396484375
90,4,0,0.0,0.10498981177806854
90,4,1,0.0,0.10498981177806854
90,4,2,0.0,0.10498981177806854
90,4,3,306.0,304.820068359375
90,4,4,409.0,492.88970947265625
90,4,5,78.0,97.40621948242188
90,4,6,161.0,163.71484375
90,4,7,57.0,41.64820861816406
90,5,0,12.0,5.2490129470825195
90,5,1,21.0,16.31633949279785
90,5,2,11.0,13.179342269897461
90,5,3,94.0,101.7726821899414
90,5,4,247.0,297.82275390625
90,5,5,82.0,83.21351623535156
90,5,6,90.0,67.70362854003906
90,5,7,10.0,12.359673500061035
90,6,0,0.0,0.17137815058231354
90,6,1,16.0,12.354802131652832
90,6,2,8.0,6.049853801727295
90,6,3,46.0,69.56954193115234
90,6,4,71.0,52.99258041381836
90,6,5,16.0,16.304758071899414
90,6,6,15.0,19.525392532348633
90,6,7,15.0,12.579354286193848
90,7,0,9.0,4.960455417633057
90,7,1,7.0,2.990973949432373
90,7,2,0.0,0.10498981177806854
90,7,3,0.0,0.10498981177806854
90,7,4,4.0,4.331472873687744
90,7,5,0.0,0.10498981177806854
90,7,6,0.0,0.10498981177806854
90,7,7,0.0,0.10498981177806854
91,0,0,0.0,0.10498981177806854
91,0,1,0.0,0.10498981177806854
91,0,2,0.0,0.10498981177806854
91,0,3,0.0,0.10498981177806854
91,0,4,117.0,127.22445678710938
91,0,5,165.0,174.4171905517578
91,0,6,57.0,42.589881896972656
91,0,7,0.0,0.10498981177806854
91,1,0,0.0,0.10498981177806854
91,1,1,0.0,0.10498981177806854
91,1,2,0.0,0.10498981177806854
91,1,3,0.0,0.10498981177806854
91,1,4,387.0,361.5085144042969
91,1,5,154.0,183.32826232910156
91,1,6,19.0,27.707670211791992
91,1,7,0.0,0.10498981177806854
91,2,0,0.0,0.10498981177806854
91,2,1,0.0,0.10498981177806854
91,2,2,0.0,0.10498981177806854
91,2,3,409.0,370.51800537109375
91,2,4,240.0,267.78070068359375
91,2,5,114.0,116.64744567871094
91,2,6,55.0,66.95193481445312
91,2,7,2.0,2.449069023132324
91,3,0,0.0,0.10498981177806854
91,3,1,0.0,0.10498981177806854
91,3,2,0.0,0.21575938165187836
91,3,3,794.0,730.2679443359375
91,3,4,370.0,392.2602844238281
91,3,5,164.0,149.70530700683594
91,3,6,78.0,51.587158203125
91,3,7,27.0,28.325654983520508
91,4,0,0.0,0.10498981177806854
91,4,1,0.0,0.10498981177806854
91,4,2,0.0,0.10498981177806854
91,4,3,296.0,246.76516723632812
91,4,4,437.0,452.8936767578125
91,4,5,82.0,94.20401763916016
91,4,6,164.0,175.5387420654297
91,4,7,42.0,52.55712127685547
91,5,0,3.0,5.39542818069458
91,5,1,24.0,15.880427360534668
91,5,2,6.0,13.761326789855957
91,5,3,100.0,97.90299224853516
91,5,4,273.0,270.19683837890625
91,5,5,83.0,79.71650695800781
91,5,6,97.0,79.44418334960938
91,5,7,7.0,13.230913162231445
91,6,0,0.0,0.17421182990074158
91,6,1,14.0,9.80219554901123
91,6,2,10.0,2.930605173110962
91,6,3,68.0,58.075836181640625
91,6,4,61.0,63.63541793823242
91,6,5,18.0,17.239044189453125
91,6,6,17.0,19.604856491088867
91,6,7,14.0,14.359726905822754
91,7,0,9.0,2.9058566093444824
91,7,1,6.0,2.4766974449157715
91,7,2,0.0,0.10498981177806854
91,7,3,0.0,0.10498981177806854
91,7,4,7.0,3.9488065242767334
91,7,5,0.0,0.10498981177806854
91,7,6,0.0,0.10498981177806854
91,7,7,0.0,0.10498981177806854
92,0,0,0.0,0.10498981177806854
92,0,1,0.0,0.10498981177806854
92,0,2,0.0,0.10498981177806854
92,0,3,0.0,0.10498981177806854
92,0,4,127.0,131.31661987304688
92,0,5,143.0,184.91542053222656
92,0,6,39.0,49.74045944213867
92,0,7,0.0,0.10498981177806854
92,1,0,0.0,0.10498981177806854
92,1,1,0.0,0.10498981177806854
92,1,2,0.0,0.10498981177806854
92,1,3,0.0,0.10498981177806854
92,1,4,353.0,376.93505859375
92,1,5,133.0,200.72572326660156
92,1,6,31.0,26.705354690551758
92,1,7,0.0,0.10498981177806854
92,2,0,0.0,0.10498981177806854
92,2,1,0.0,0.10498981177806854
92,2,2,0.0,0.10498981177806854
92,2,3,332.0,364.00286865234375
92,2,4,191.0,261.93145751953125
92,2,5,93.0,90.77582550048828
92,2,6,74.0,56.90675354003906
92,2,7,1.0,1.378326177597046
92,3,0,0.0,0.10498981177806854
92,3,1,0.0,0.10498981177806854
92,3,2,0.0,0.971572995185852
92,3,3,745.0,729.59130859375
92,3,4,323.0,407.40460205078125
92,3,5,149.0,155.28842163085938
92,3,6,71.0,53.79034423828125
92,3,7,27.0,24.911479949951172
92,4,0,0.0,0.10498981177806854
92,4,1,0.0,0.10498981177806854
92,4,2,0.0,0.10498981177806854
92,4,3,308.0,248.96974182128906
92,4,4,416.0,491.9476623535156
92,4,5,72.0,90.02934265136719
92,4,6,163.0,169.6458740234375
92,4,7,48.0,42.4971923828125
92,5,0,7.0,2.2736458778381348
92,5,1,20.0,16.93484878540039
92,5,2,18.0,7.5864973068237305
92,5,3,92.0,89.01444244384766
92,5,4,219.0,290.0546569824219
92,5,5,81.0,80.48983001708984
92,5,6,93.0,88.76884460449219
92,5,7,10.0,12.95522689819336
92,6,0,0.0,0.17385290563106537
92,6,1,15.0,8.082820892333984
92,6,2,3.0,4.789548873901367
92,6,3,55.0,73.13369750976562
92,6,4,64.0,58.67805099487305
92,6,5,8.0,16.730487823486328
92,6,6,15.0,18.14585304260254
92,6,7,6.0,11.667075157165527
92,7,0,8.0,3.528627872467041
92,7,1,3.0,2.6574056148529053
92,7,2,0.0,0.10498981177806854
92,7,3,0.0,0.10498981177806854
92,7,4,9.0,4.033224105834961
92,7,5,0.0,0.10498981177806854
92,7,6,0.0,0.10498981177806854
92,7,7,0.0,0.10498981177806854
93,0,0,0.0,0.10498981177806854
93,0,1,0.0,0.10498981177806854
93,0,2,0.0,0.10498981177806854
93,0,3,0.0,0.10498981177806854
93,0,4,128.0,140.74835205078125
93,0,5,177.0,164.49803161621094
93,0,6,48.0,37.1025276184082
93,0,7,0.0,0.10498981177806854
93,1,0,0.0,0.10498981177806854
93,1,1,0.0,0.10498981177806854
93,1,2,0.0,0.10498981177806854
93,1,3,0.0,0.10498981177806854
93,1,4,396.0,368.49261474609375
93,1,5,158.0,188.0948944091797
93,1,6,37.0,29.068653106689453
93,1,7,0.0,0.10498981177806854
93,2,0,0.0,0.10498981177806854
93,2,1,0.0,0.10498981177806854
93,2,2,0.0,0.10498981177806854
93,2,3,335.0,321.36456298828125
93,2,4,193.0,218.97540283203125
93,2,5,130.0,89.17707061767578
93,2,6,64.0,62.04998779296875
93,2,7,2.0,1.409752607345581
93,3,0,0.0,0.10498981177806854
93,3,1,0.0,0.10498981177806854
93,3,2,0.0,0.10498981177806854
93,3,3,758.0,722.4249267578125
93,3,4,398.0,396.7487487792969
93,3,5,173.0,140.3928985595703
93,3,6,61.0,60.65170669555664
93,3,7,43.0,24.96419906616211
93,4,0,0.0,0.10498981177806854
93,4,1,0.0,0.10498981177806854
93,4,2,0.0,0.10498981177806854
93,4,3,336.0,249.0821533203125
93,4,4,457.0,496.68896484375
93,4,5,97.0,83.23985290527344
93,4,6,179.0,168.52444458007812
93,4,7,34.0,41.69306945800781
93,5,0,5.0,2.5192010402679443
93,5,1,23.0,19.53382682800293
93,5,2,6.0,10.243748664855957
93,5,3,97.0,94.16424560546875
93,5,4,246.0,249.1160430908203
93,5,5,88.0,81.04452514648438
93,5,6,83.0,84.10919952392578
93,5,7,13.0,12.624738693237305
93,6,0,0.0,0.22801609337329865
93,6,1,18.0,8.528582572937012
93,6,2,6.0,2.6454262733459473
93,6,3,50.0,66.9551010131836
93,6,4,48.0,61.0970344543457
93,6,5,13.0,13.826292991638184
93,6,6,13.0,17.840883255004883
93,6,7,12.0,11.123214721679688
93,7,0,4.0,2.5114121437072754
93,7,1,3.0,2.299954414367676
93,7,2,0.0,0.10498981177806854
93,7,3,0.0,0.10498981177806854
93,7,4,3.0,6.318475246429443
93,7,5,0.0,0.10498981177806854
93,7,6,0.0,0.10498981177806854
93,7,7,0.0,0.10498981177806854
94,0,0,0.0,0.10498981177806854
94,0,1,0.0,0.10498981177806854
94,0,2,0.0,0.10498981177806854
94,0,3,0.0,0.10498981177806854
94,0,4,131.0,154.3809814453125
94,0,5,176.0,189.54937744140625
94,0,6,57.0,37.32066345214844
94,0,7,0.0,0.10498981177806854
94,1,0,0.0,0.10498981177806854
94,1,1,0.0,0.10498981177806854
94,1,2,0.0,0.10498981177806854
94,1,3,0.0,0.10498981177806854
94,1,4,457.0,404.91064453125
94,1,5,138.0,188.6184844970703
94,1,6,27.0,31.15854835510254
94,1,7,0.0,0.10498981177806854
94,2,0,0.0,0.10498981177806854
94,2,1,0.0,0.10498981177806854
94,2,2,0.0,0.10498981177806854
94,2,3,388.0,315.65191650390625
94,2,4,220.0,231.45388793945312
94,2,5,129.0,106.16799926757812
94,2,6,82.0,56.421844482421875
94,2,7,2.0,1.3793115615844727
94,3,0,0.0,0.10498981177806854
94,3,1,0.0,0.10498981177806854
94,3,2,0.0,0.10498981177806854
94,3,3,849.0,777.5438232421875
94,3,4,402.0,457.59234619140625
94,3,5,167.0,161.36143493652344
94,3,6,66.0,34.13077163696289
94,3,7,38.0,36.582374572753906
94,4,0,0.0,0.10498981177806854
94,4,1,0.0,0.10498981177806854
94,4,2,0.0,0.10498981177806854
94,4,3,352.0,307.78216552734375
94,4,4,491.0,549.3099365234375
94,4,5,67.0,109.70053100585938
94,4,6,168.0,168.7568817138672
94,4,7,41.0,41.164466857910156
94,5,0,3.0,1.873688817024231
94,5,1,16.0,21.029998779296875
94,5,2,12.0,5.932807445526123
94,5,3,117.0,98.16947937011719
94,5,4,243.0,272.8896484375
94,5,5,80.0,82.4073715209961
94,5,6,124.0,71.60717010498047
94,5,7,11.0,12.228938102722168
94,6,0,0.0,0.1483626365661621
94,6,1,12.0,11.127117156982422
94,6,2,7.0,1.660346269607544
94,6,3,62.0,67.37197875976562
94,6,4,57.0,47.109134674072266
94,6,5,12.0,13.646483421325684
94,6,6,16.0,13.886192321777344
94,6,7,7.0,9.548437118530273
94,7,0,12.0,2.5071916580200195
94,7,1,8.0,1.4247922897338867
94,7,2,0.0,0.10498981177806854
94,7,3,0.0,0.10498981177806854
94,7,4,2.0,2.893580675125122
94,7,5,0.0,0.10498981177806854
94,7,6,0.0,0.10498981177806854
94,7,7,0.0,0.10498981177806854
95,0,0,0.0,0.10498981177806854
95,0,1,0.0,0.10498981177806854
95,0,2,0.0,0.10498981177806854
95,0,3,0.0,0.10498981177806854
95,0,4,119.0,145.06649780273438
95,0,5,197.0,188.3299102783203
95,0,6,50.0,40.80024337768555
95,0,7,0.0,0.10498981177806854
95,1,0,0.0,0.10498981177806854
95,1,1,0.0,0.10498981177806854
95,1,2,0.0,0.10498981177806854
95,1,3,0.0,0.10498981177806854
95,1,4,453.0,453.3693542480469
95,1,5,147.0,172.07765197753906
95,1,6,24.0,29.834623336791992
95,1,7,0.0,0.10498981177806854
95,2,0,0.0,0.10498981177806854
95,2,1,0.0,0.10498981177806854
95,2,2,0.0,0.10498981177806854
95,2,3,375.0,331.4237060546875
95,2,4,192.0,248.1347198486328
95,2,5,126.0,97.08694458007812
95,2,6,52.0,50.95288848876953
95,2,7,3.0,1.5693329572677612
95,3,0,0.0,0.10498981177806854
95,3,1,0.0,0.10498981177806854
95,3,2,0.0,0.10498981177806854
95,3,3,864.0,821.3693237304688
95,3,4,411.0,453.2223205566406
95,3,5,156.0,165.32781982421875
95,3,6,53.0,42.003807067871094
95,3,7,34.0,31.90410614013672
95,4,0,0.0,0.10498981177806854
95,4,1,0.0,0.10498981177806854
95,4,2,0.0,0.10498981177806854
95,4,3,338.0,300.0118408203125
95,4,4,513.0,562.182373046875
95,4,5,91.0,78.61956024169922
95,4,6,175.0,154.77374267578125
95,4,7,38.0,42.129581451416016
95,5,0,3.0,1.7136410474777222
95,5,1,19.0,12.13236141204834
95,5,2,5.0,6.932899475097656
95,5,3,92.0,99.16539001464844
95,5,4,238.0,269.7332763671875
95,5,5,89.0,78.93364715576172
95,5,6,94.0,83.25540924072266
95,5,7,7.0,11.501838684082031
95,6,0,0.0,0.10498981177806854
95,6,1,9.0,7.628183841705322
95,6,2,5.0,1.8632771968841553
95,6,3,45.0,75.72045135498047
95,6,4,35.0,55.4887809753418
95,6,5,8.0,9.69779109954834
95,6,6,11.0,13.976970672607422
95,6,7,10.0,8.071125984191895
95,7,0,3.0,3.420424699783325
95,7,1,6.0,4.715948104858398
95,7,2,0.0,0.10498981177806854
95,7,3,0.0,0.10498981177806854
95,7,4,5.0,3.4985783100128174
95,7,5,0.0,0.10498981177806854
95,7,6,0.0,0.10498981177806854
95,7,7,0.0,0.10498981177806854
96,0,0,0.0,0.10498981177806854
96,0,1,0.0,0.10498981177806854
96,0,2,0.0,0.10498981177806854
96,0,3,0.0,0.10498981177806854
96,0,4,124.0,115.41116333007812
96,0,5,147.0,169.98062133789062
96,0,6,31.0,38.65545654296875
96,0,7,0.0,0.10498981177806854
96,1,0,0.0,0.10498981177806854
96,1,1,0.0,0.10498981177806854
96,1,2,0.0,0.10498981177806854
96,1,3,0.0,0.10498981177806854
96,1,4,390.0,394.4244079589844
96,1,5,134.0,139.06732177734375
96,1,6,22.0,22.757341384887695
96,1,7,0.0,0.10498981177806854
96,2,0,0.0,0.10498981177806854
96,2,1,0.0,0.10498981177806854
96,2,2,0.0,0.10498981177806854
96,2,3,280.0,287.53619384765625
96,2,4,161.0,196.7703857421875
96,2,5,114.0,87.04297637939453
96,2,6,34.0,43.56321334838867
96,2,7,1.0,3.1924824714660645
96,3,0,0.0,0.10498981177806854
96,3,1,0.0,0.10498981177806854
96,3,2,0.0,0.49790534377098083
96,3,3,758.0,750.1925048828125
96,3,4,317.0,418.09515380859375
96,3,5,115.0,142.07205200195312
96,3,6,33.0,46.54607009887695
